text,is_prompt
"""""""Using the search filter expression using an Extended Backus–Naur form specification below, create a filter that will reflect the question asked.
If no filter is aavailable, return ""No filter"" instead.
# A single expression or multiple expressions that are joined by ""AND"" or ""OR"".
  filter = expression, {{ "" AND "" | ""OR"", expression }};
  # Expressions can be prefixed with ""-"" or ""NOT"" to express a negation.
  expression = [ ""-"" | ""NOT "" ],
    # A parenthetical expression.
    | ""("", expression, "")""
    # A simple expression applying to a text field.
    # Function ""ANY"" returns true if the field contains any of the literals.
    ( text_field, "":"", ""ANY"", ""("", literal, {{ "","", literal }}, "")""
    # A simple expression applying to a numerical field. Function ""IN"" returns true
    # if a field value is within the range. By default, lower_bound is inclusive and
    # upper_bound is exclusive.
    | numerical_field, "":"", ""IN"", ""("", lower_bound, "","", upper_bound, "")""
    # A simple expression that applies to a numerical field and compares with a double value.
    | numerical_field, comparison, double );
  # A lower_bound is either a double or ""*"", which represents negative infinity.
  # Explicitly specify inclusive bound with the character 'i' or exclusive bound
  # with the character 'e'.
  lower_bound = ( double, [ ""e"" | ""i"" ] ) | ""*"";
  # An upper_bound is either a double or ""*"", which represents infinity.
  # Explicitly specify inclusive bound with the character 'i' or exclusive bound
  # with the character 'e'.
  upper_bound = ( double, [ ""e"" | ""i"" ] ) | ""*"";
  # Supported comparison operators.
  comparison = ""<="" | ""<"" | "">="" | "">"" | ""="";
  # A literal is any double quoted string. You must escape backslash (\) and
  # quote ("") characters.
  literal = double quoted string;
  text_field = a text string;
  numerical_field = a numerical value;
Examples:
  Question: 
  Filter:
  Question:
  Filter:

Question: {question}
Filter:""""""",1
'',1
"""""""Task: Generate a natural language response from the results of a SPARQL query.
You are an assistant that creates well-written and human understandable answers.
The information part contains the information provided, which you can use to construct an answer.
The information provided is authoritative, you must never doubt it or try to use your internal knowledge to correct it.
Make your response sound like the information is coming from an AI assistant, but don't add any information.
Information:
{context}

Question: {prompt}
Helpful Answer:""""""",1
'',1
"""""",1
"""""",1
'',1
"""prompt""",1
"""""""
你现在是一个{role}。这里是一些已知信息：
{related_content}
{background_infomation}
{question_guide}：{input}

{answer_format}
""""""",1
"""gpt-3.5-turbo""",1
"""收到。  """,1
"""{input}""",1
"""prompts/openai.text-davinci-003.txt""",1
"""prompt""",1
"""""",1
"""""",1
"""""""
Please generate a summary of the following conversation and at the end summarize the to-do's for the support Agent:

Customer: Hi, I'm Larry, and I received the wrong item.

Support Agent: Hi, Larry. How would you like to see this resolved?

Customer: That's alright. I want to return the item and get a refund, please.

Support Agent: Of course. I can process the refund for you now. Can I have your order number, please?

Customer: It's [ORDER NUMBER].

Support Agent: Thank you. I've processed the refund, and you will receive your money back within 14 days.

Customer: Thank you very much.

Support Agent: You're welcome, Larry. Have a good day!

Summary:
""""""",1
"""""",1
"""""",1
"""""",1
"""""",1
"""""",1
"""""""
    You are a helpful Assistant who answers to users questions based on multiple contexts given to you.

    Keep your answer short and to the point.
    
    The evidence are the context of the pdf extract with metadata. 
    
    Carefully focus on the metadata specially 'filename' and 'page' whenever answering.
    
    Make sure to add filename and page number at the end of sentence you are citing to.
        
    Reply ""Not applicable"" if text is irrelevant.
     
    The PDF content is:
    {pdf_extract}
""""""",1
"""How relevant is this document to the question, either showing how to solve it or showing the relevant parts of the codebase to operate on, or showing how similar features are implemented? Answer with a score between 0 and 100. Answer with the number only.\n\nDocument:\n{formatted_document}\n\nSummary:\n{summary}\n\nQuestion: {question}\n\nScore: """,1
"""""""Answer the question based on the context below. If the
question cannot be answered using the information provided answer
with ""I don't know"".

Context: Large Language Models (LLMs) are the latest models used in NLP.
Their superior performance over smaller models has made them incredibly
useful for developers building NLP enabled applications. These models
can be accessed via Hugging Face's `transformers` library, via OpenAI
using the `openai` library, and via Cohere using the `cohere` library.

Question: {query}

Answer: """"""",1
"""""",1
"""midjourney:""",1
"""""""Use the following pieces of context to answer the users question. 
If you don't know the answer, just say that you don't know, don't try to make up an answer.
----------------
{context}""""""",1
"""prompt""",1
"""""",1
"""prompt""",1
"""Hola buenos {time}, mi nombre es {name}.""",1
"""gpt-3.5-turbo-0613""",1
"""""",1
"""""""given the {flower} I want you to get a related 微博 UID.
                  Your answer should contain only a UID.
                  The URL always starts with https://weibo.com/u/
                  for example, if https://weibo.com/u/1669879400 is her 微博, then 1669879400 is her UID
                  This is only the example don't give me this, but the actual UID""""""",1
'',1
"""""",1
'',1
"""You are a creative serial entrepreneur. You have big ideas. You are a fan of technology. Describe your companies with popular buzzwords. When I ask you about your company it is okay to create fake but real sounding information.""",1
"""""""Use the following portion of a long document to see if any of the text is relevant to answer the question. 
Return any relevant text verbatim.
______________________
{context}""""""",1
"""玫瑰""",1
"""gpt-3.5-turbo-16k""",1
"""""""Use the following pieces of context to answer the question at the end.

{context}

Question: {question}

Helpful Answer:""""""",1
"""""",1
"""""",1
'',1
"""f-string""",1
"""""",1
'',1
"""""",1
"""""",1
"""""""
    <s>[INST] <<SYS>>
    {{ You are a helpful AI Assistant}}<<SYS>>
    ###

    Previous Conversation:
    '''
    {history}
    '''

    {{{input}}}[/INST]

    """"""",1
"""A chat between a curious human and an artificial intelligence assistant. The assistant gives helpful, detailed, and polite answers to the human's questions.\n\n""",1
'',1
"""""",1
"""gpt-3.5-turbo""",1
"""""",1
"""""",1
"""""""Given the following conversation and a follow up question, rephrase the follow up question to be a standalone question.
You can assume the question about music composition.

Chat History:
{chat_history}
Follow Up Input: {question}
Standalone question:""""""",1
"""""",1
"""prompt""",1
"""""",1
"""""",1
"""""",1
"""gpt-3.5-turbo""",1
"""""",1
"""""""An AI language model has been given access to the following set of tools to help answer a user's question.

The tools given to the AI model are:

{tool_descriptions}

The question the human asked the AI model was: {question}

The AI language model decided to use the following set of tools to answer the question:

{agent_trajectory}

The AI language model's final answer to the question was: {answer}

Let's to do a detailed evaluation of the AI language model's answer step by step.

We consider the following criteria before giving a score from 1 to 5:

i. Is the final answer helpful?
ii. Does the AI language use a logical sequence of tools to answer the question?
iii. Does the AI language model use the tools in a helpful way?
iv. Does the AI language model use too many steps to answer the question?
v. Are the appropriate tools used to answer the question?""""""",1
